index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.morgenpost.de/vermischtes/article240716870/Skisaison-an-der-Zugspitze-startet.html,https://www.morgenpost.de/vermischtes/article240716870/Skisaison-an-der-Zugspitze-startet.html,0,www.morgenpost.de,Skisaison an der Zugspitze startet,Die Lifte an Deutschlands höchstem Berg sind bei der Eröffnung der Skisaison meist ganz vorn mit dabei. In diesem Jahr ist das anders - die Vorfreude scheint dennoch groß.,https://img.sparknews.funkemedien.de/240716868/240716868_1701401959_v4_3_800.jpeg,2023-12-01T03:36:21Z,https://web.archive.org/web/20231202051406/https://www.morgenpost.de/vermischtes/article240716870/Skisaison-an-der-Zugspitze-startet.html,"Garmisch-Partenkirchen. Die Lifte an Deutschlands höchstem Berg sind bei der Eröffnung der Skisaison meist ganz vorn mit dabei. In diesem Jahr ist das anders - die Vorfreude scheint dennoch groß.
Vo… [+1233 chars]",,de,'Skisaison'
https://www.zeit.de/news/2023-12/01/skisaison-an-der-zugspitze-startet,https://www.zeit.de/news/2023-12/01/skisaison-an-der-zugspitze-startet,0,www.zeit.de,Tourismus: Skisaison an der Zugspitze startet,Hier finden Sie Informationen zu dem Thema „Tourismus“. Lesen Sie jetzt „Skisaison an der Zugspitze startet“.,https://img.zeit.de/news/2023-12/01/skisaison-an-der-zugspitze-startet-image-group/wide__1300x731,2023-12-01T03:36:21Z,,Von heute an können Skifahrer an der Zugspitze ihre ersten Schwünge ziehen. An Deutschlands höchstem Berg startet der Winterbetrieb - gut zwei Tage nach den ersten Liften im Schwarzwald und einen Tag… [+1787 chars],,de,'Skisaison'
https://www.stern.de/panorama/tourismus--skisaison-an-der-zugspitze-startet--34248556.html,https://www.stern.de/panorama/tourismus--skisaison-an-der-zugspitze-startet--34248556.html,0,www.stern.de,Tourismus: Skisaison an der Zugspitze startet,Die Lifte an Deutschlands höchstem Berg sind bei der Eröffnung der Skisaison meist ganz vorn mit dabei. In diesem Jahr ist das anders - die Vorfreude scheint dennoch groß.,https://image.stern.de/34248558/t/89/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010123120199140703v3w800h600l633t448r1913b1312jpeg---853ce3b3f2701c1b.jpg,2023-12-01T03:36:21Z,https://web.archive.org/web/20231201135007/https://www.stern.de/panorama/tourismus--skisaison-an-der-zugspitze-startet--34248556.html,"Die Lifte an Deutschlands höchstem Berg sind bei der Eröffnung der Skisaison meist ganz vorn mit dabei. In diesem Jahr ist das anders - die Vorfreude scheint dennoch groß.
Von heute an können Skifah… [+1174 chars]",,de,'Skisaison'
https://ooe.orf.at/stories/3234747/,https://ooe.orf.at/stories/3234747/,0,ooe.orf.at,Umfrage: Senioren fürchten Einsamkeit,"Immer mehr Seniorinnen und Senioren in Oberösterreich leben alleine. Gab es 1985 in Österreich 770.000 Single-Haushalte, waren es im Vorjahr bereits doppelt so viele, zeigt eine aktuelle Umfrage. Eine der größten Sorgen ist Einsamkeit. Der OÖ Seniorenbund wil…",https://ibs.orf.at/ooe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2023%2F48%2F08%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2026293_master_763808_menschen_001_110530_doh.jpg%3Fs%3D5dee8193ea1f921ee012cf33aa8da9fe6cc7596b,2023-12-01T04:52:29Z,https://web.archive.org/web/20231202070735/https://ooe.orf.at/stories/3234747/,"Einsamkeit, so eines der Umfrageergebnisse des IMAS-Instituts im Auftrag des Oberösterreichischen Seniorenbundes, ist besonders gefürchtet: Die über 60-Jährigen nehmen gesundheitliche oder finanziell… [+681 chars]",,de,'Einsamkeit'
https://www.stern.de/politik/ausland/ukraine--kaelte-und-stuerme-plagen-soldaten-im-zweiten-kriegswinter-34245816.html,https://www.stern.de/politik/ausland/ukraine--kaelte-und-stuerme-plagen-soldaten-im-zweiten-kriegswinter-34245816.html,0,www.stern.de,"Krieg in der Ukraine: Kälte, Stromausfälle, Stürme: Der zweite Kriegswinter plagt die Ukrainer an der Front",Die Ukraine ist bei ihren Bemühungen um eine Rückeroberung besetzter Gebiete zuletzt kaum vorangekommen. Der Wintereinbruch verschlechtert die Lage nun zusätzlich. Bilder des Geschehens.,https://image.stern.de/34245818/t/Iv/v1/w1440/r1.7778/-/ukraine-winter.jpg,2023-12-01T05:36:00Z,https://web.archive.org/web/20231201123251/https://www.stern.de/politik/ausland/ukraine--kaelte-und-stuerme-plagen-soldaten-im-zweiten-kriegswinter-34245816.html,Mit dem plötzlichen Wintereinbruch in der Ukraine hat Präsident Wolodymyr Selenskyj die Bevölkerung auf die besonders schwierige Lage der Soldaten an der Front hingewiesen. Statt der üblichen Bericht… [+4052 chars],,de,'Wintereinbruch'
https://www.zeit.de/news/2023-12/01/im-harz-oeffnen-erste-ski-und-rodellifte,https://www.zeit.de/news/2023-12/01/im-harz-oeffnen-erste-ski-und-rodellifte,0,www.zeit.de,Wintersport: Im Harz öffnen erste Ski- und Rodellifte,Hier finden Sie Informationen zu dem Thema „Wintersport“. Lesen Sie jetzt „Im Harz öffnen erste Ski- und Rodellifte“.,https://img.zeit.de/news/2023-12/01/im-harz-oeffnen-erste-ski-und-rodellifte-image-group/wide__1300x731,2023-12-01T05:53:37Z,,Der Harz startet am Wochenende in die Wintersportsaison. Zeitgleich mit vielen Skigebieten in den Alpen sollen am Samstag vielerorts die ersten Lifte fahren. «Wir haben etwa 40 Zentimeter reinen Natu… [+2301 chars],,de,'Wintersport'
https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/wintersport--im-harz-oeffnen-erste-ski--und-rodellifte--34248784.html,https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/wintersport--im-harz-oeffnen-erste-ski--und-rodellifte--34248784.html,0,www.stern.de,Wintersport: Im Harz öffnen erste Ski- und Rodellifte,Braunlage (lni) - Der Harz startet am Wochenende in die Wintersportsaison. Zeitgleich mit vielen Skigebieten in den Alpen sollen am Samstag vielerorts die,https://image.stern.de/34248786/t/tN/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010123120199142108v3w800h600l640t425r1920b1278jpeg---a84872651c20fa4c.jpg,2023-12-01T05:53:37Z,,"Der Winter hat im Harz Einzug erhalten. Zum 1. Advent können Skifahrer und Rodler im Harz in die neue Schneesaison starten. Wo bereits Lifte laufen.
Der Harz startet am Wochenende in die Wintersport… [+1787 chars]",,de,'Wintersport'
https://oe3.orf.at/stories/3037701/,https://oe3.orf.at/stories/3037701/,0,oe3.orf.at,Studie: Junge Menschen leiden unter Einsamkeit,<ul><li>Die psychische Belastung der Unter-30-Jährigen ist merklich höher als jene in älteren Bevölkerungsgruppen.</li><li>Die Generation Z wünscht sich mehr Digitalisierung im Gesundheitsbereich.</li><li>Die Zufriedenheit mit dem österreichischem Gesundheits…,https://tubestatic.orf.at/static/images/site/tube/20231248/depression.6005710.jpg,2023-12-01T06:08:00Z,https://web.archive.org/web/20231202012632/https://oe3.orf.at/stories/3037701/,<ul><li>Die psychische Belastung der Unter-30-Jährigen ist merklich höher als jene in älteren Bevölkerungsgruppen.</li><li>Die Generation Z wünscht sich mehr Digitalisierung im Gesundheitsbereich.</l… [+1856 chars],,de,'Einsamkeit'
https://www.tagesspiegel.de/sport/die-sieben-grossten-fehler-im-fitnessstudio-leider-vernachlassigen-einige-wichtige-vorsichtsmassnahmen-10857829.html,https://www.tagesspiegel.de/sport/die-sieben-grossten-fehler-im-fitnessstudio-leider-vernachlassigen-einige-wichtige-vorsichtsmassnahmen-10857829.html,0,www.tagesspiegel.de,Die sieben größten Fehler im Fitnessstudio: „Leider vernachlässigen einige wichtige Vorsichtsmaßnahmen“,"Die Fitness-Branche boomt. Dabei ruiniert im Studio so mancher seine Gesundheit. Zwei Experten über gefährliche Übungen, falsche Selbstwahrnehmung sowie über den Sinn und Unsinn von Kreatin.",https://www.tagesspiegel.de/images/bizzepsjpg/alternates/BASE_16_9_W1400/bizzepsjpg.jpeg,2023-12-01T06:56:06Z,,"Die Fitnessbranche floriert. Knapp elf Millionen Menschen haben in Deutschland Mitgliedschaften in Fitnessstudios. Das ist enorm, Fitnesstraining ist damit die mitgliederstärkste Sportart hierzulande… [+462 chars]",,de,'Vorsichtsmaßnahmen'
https://www.faz.net/aktuell/rhein-main/ihk-senkt-umlagehebesatz-faz-skyline-blick-19267109.html,https://www.faz.net/aktuell/rhein-main/ihk-senkt-umlagehebesatz-faz-skyline-blick-19267109.html,0,www.faz.net,Skyline-Blick: Nachrichten aus Frankfurt und Rhein-Main,Brand auf Frachtschiff im Rhein +++ Skisaison auf Wasserkuppe beginnt +++ Lebenslange Haft für Raser +++ Junger Tankstellen-Räuber festgenommen +++ IS-Anhängerin angeklagt +++ Der Liveblog für Frankfurt und Rhein-Main,https://media0.faz.net/ppmedia/aktuell/1892354297/1.9317784/facebook_teaser/f2540682-4e51-11ee-83e8.jpg,2023-12-01T07:11:15Z,,"Bad Salzschlirf/Heppenheim. Ab Freitagabend bestehen nach Ansicht des Polarlicht-Experten Michael Passarge vom Sonnenobservatorium Bad Salzschlirf nach derzeitigem Stand gute Aussichten, das Himmelsp… [+1414 chars]",,de,'Skisaison'
