index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2022-11/01/polizei-gewerkschaft-beleuchtung-staerkt-sicherheitsgefuehl,https://www.zeit.de/news/2022-11/01/polizei-gewerkschaft-beleuchtung-staerkt-sicherheitsgefuehl,0,www.zeit.de,Energiesparmaßnahmen: Polizei-Gewerkschaft: Beleuchtung stärkt Sicherheitsgefühl,,,2022-11-01T11:06:49Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Energiesparmaßnahmen'
https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/energiesparmassnahmen--polizei-gewerkschaft--beleuchtung-staerkt-sicherheitsgefuehl-32868974.html,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/energiesparmassnahmen--polizei-gewerkschaft--beleuchtung-staerkt-sicherheitsgefuehl-32868974.html,0,www.stern.de,Energiesparmaßnahmen: Polizei-Gewerkschaft: Beleuchtung stärkt Sicherheitsgefühl,"Im Zusammenhang mit den Stromsparmaßnahmen bei der Beleuchtung in Hamburg hat die Gewerkschaft der Polizei (GdP) vor ""Angsträumen"" gewarnt. ""Ausreichende Beleuchtung ist ein wichtiger Faktor, um die subjektive Sicherheit in der Bevölkerung zu stärken"", erklär…",https://image.stern.de/32868976/t/C4/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010122110199340178v2w800h600l2304t1717r5304b3560jpeg---a5952a2e22fa6fa3.jpg,2022-11-01T11:06:49Z,https://web.archive.org/web/20221101112212/https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/energiesparmassnahmen--polizei-gewerkschaft--beleuchtung-staerkt-sicherheitsgefuehl-32868974.html,"Im Zusammenhang mit den Stromsparmaßnahmen bei der Beleuchtung in Hamburg hat die Gewerkschaft der Polizei (GdP) vor ""Angsträumen"" gewarnt. ""Ausreichende Beleuchtung ist ein wichtiger Faktor, um die … [+1969 chars]",,de,'Energiesparmaßnahmen'
https://www.tagesspiegel.de/potsdam/potsdam-mittelmark/uberzeugende-energiesparmassnahmen-diakonissenhaus-in-teltow-erntet-lob-vom-bundeskanzler-8821720.html,https://www.tagesspiegel.de/potsdam/potsdam-mittelmark/uberzeugende-energiesparmassnahmen-diakonissenhaus-in-teltow-erntet-lob-vom-bundeskanzler-8821720.html,0,www.tagesspiegel.de,Überzeugende Energiesparmaßnahmen : Diakonissenhaus in Teltow erntet Lob vom Bundeskanzler,Mit einem Energiemanagement versucht der Verbund in seinen Häusern Energie einzusparen. Mehr als 40 Prozent sind es bereits - das gefällt auch Olaf Scholz (SPD).,https://www.tagesspiegel.de/potsdam/potsdam-mittelmark/images/98275068jpg1/alternates/BASE_16_9_W1400/98275068jpg.jpeg,2022-11-01T16:08:04Z,https://web.archive.org/web/20221103070322/https://www.tagesspiegel.de/potsdam/potsdam-mittelmark/uberzeugende-energiesparmassnahmen-diakonissenhaus-in-teltow-erntet-lob-vom-bundeskanzler-8821720.html,In der Altenpflegeeinrichtung Albert-Schweitzer-Haus in Teltow kommt die Wärme aus der Erde. Mit dieser sowie mit der Sonnenenergie wird auch das Wasser im Haus erwärmt. Die Einrichtung funktioniert … [+1463 chars],,de,'Energiesparmaßnahmen'
https://www.horizont.net/marketing/nachrichten/mckinsey-studie-die-rezessionsangst-daempft-den-weihnachtskaufrausch-203845?utm_source=rss&utm_medium=referral&utm_campaign=news&crefresh=1,https://www.horizont.net/marketing/nachrichten/mckinsey-studie-die-rezessionsangst-daempft-den-weihnachtskaufrausch-203845?utm_source=rss&utm_medium=referral&utm_campaign=news&crefresh=1,0,www.horizont.net,McKinsey-Studie: Die Rezessionsangst dämpft den Weihnachtskaufrausch,"© Ron Dauphin
 Der November läutet bei vielen Deutschen die Weihnachtszeit ein. Dieses Jahr ist das Fest der Freude eher eines der Geldsorgen. Das negative Konsumklima aus den letzten Monaten verschärft sich und die Inflation drückt auf die Weihnachtsstimmun…",https://www.horizont.net/news/media/39/Weihnachtsshopping-389772.jpeg,2022-11-01T16:30:00Z,,Vor allem bei den deutschen Verbraucherinnen und Verbrauchern sind die Inflationssorgen vorherrschend. 57 Prozent benennen Preiserhöhungen als ihre größte Sorge. Zum Vergleich: 48 Prozent waren es no… [+31 chars],,de,'Geldsorgen'
https://www.sueddeutsche.de/muenchen/dachau/weihnachtslieder-1.5685016,https://www.sueddeutsche.de/muenchen/dachau/weihnachtslieder-1.5685016,0,www.sueddeutsche.de,Kulturkreis Haimhausen: Kinderchor probt für Weihnachtsmarkt,Drei Singstunden und einen Auftritt auf dem Haimhausener Weihnachtsmarkt bietet der Kulturkreis Haimhausen in Zusammenarbeit mit der Musikschule Mira Pysny...,https://www.sueddeutsche.de/assets/png/sz-ecb090256670a577bd629a9718686332.png,2022-11-01T20:49:47Z,,Drei Singstunden und einen Auftritt auf dem Haimhausener Weihnachtsmarkt bietet der Kulturkreis Haimhausen in Zusammenarbeit mit der Musikschule Mira Pysny Haimhausen Kindern ab sechs Jahren an. Chor… [+436 chars],,de,'Weihnachtsmarkt'
https://www.zeit.de/arbeit/2022-10/nachbarschafthilfe-family-sharing-muenchen-gwg,https://www.zeit.de/arbeit/2022-10/nachbarschafthilfe-family-sharing-muenchen-gwg,0,www.zeit.de,"Nachbarschaftshilfe: Mein Kollege, der Babysitter","Sich zu helfen, ist unter Kollegen ganz normal. Zumindest im Job. Doch was ist, wenn man sich auch private Aufgaben abnimmt? Ein Experiment am Arbeitsplatz",,2022-11-02T04:17:01Z,https://web.archive.org/web/20221102045054/https://www.zeit.de/arbeit/2022-10/nachbarschafthilfe-family-sharing-muenchen-gwg,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Nachbarschaftshilfe'
https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/wintersport--skifahren-im-harz--ticketpreise-sollen-nur-leicht-steigen-32871426.html,https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/wintersport--skifahren-im-harz--ticketpreise-sollen-nur-leicht-steigen-32871426.html,0,www.stern.de,Wintersport: Skifahren im Harz: Ticketpreise sollen nur leicht steigen,Die steigenden Energiekosten haben auch Auswirkungen auf den Ski- und Rodelbetrieb in Niedersachsen: Die Preise für Liftkarten im Harz sollen steigen. Die Betreiber wollen aber nicht zu sehr an der Preisschraube drehen.,https://image.stern.de/32871428/t/Qt/v1/w1440/r1.7778/-/02--urnnewsmldpacom2009010122110299350130v2w800h600l1032t500r3032b1829jpeg---121215f8e72728a7.jpg,2022-11-02T05:11:38Z,https://web.archive.org/web/20221102052829/https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/wintersport--skifahren-im-harz--ticketpreise-sollen-nur-leicht-steigen-32871426.html,Die steigenden Energiekosten haben auch Auswirkungen auf den Ski- und Rodelbetrieb in Niedersachsen: Die Preise für Liftkarten im Harz sollen steigen. Die Betreiber wollen aber nicht zu sehr an der P… [+2174 chars],,de,'Wintersport'
https://www.zeit.de/news/2022-11/02/skifahren-im-harz-ticketpreise-sollen-nur-leicht-steigen,https://www.zeit.de/news/2022-11/02/skifahren-im-harz-ticketpreise-sollen-nur-leicht-steigen,0,www.zeit.de,Wintersport: Skifahren im Harz: Ticketpreise sollen nur leicht steigen,,,2022-11-02T05:11:38Z,https://web.archive.org/web/20221102055339/https://www.zeit.de/news/2022-11/02/skifahren-im-harz-ticketpreise-sollen-nur-leicht-steigen,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Wintersport'
https://www.welt.de/kultur/plus241909557/Friends-Star-Matthew-Perry-Auszug-aus-Friends-Lovers-and-The-Big-Terrible-Thing.html,https://www.welt.de/kultur/plus241909557/Friends-Star-Matthew-Perry-Auszug-aus-Friends-Lovers-and-The-Big-Terrible-Thing.html,0,www.welt.de,"„Hi, ich heiße Matthew und ich müsste längst tot sein“","In der Serie lieben alle den „lustigen Chandler“. Doch privat ringt Schauspieler Matthew Perry mit Alkoholsucht und Einsamkeit. In seiner Autobiografie beschreibt er, wie ihn auch „Friends“ nicht retten konnte. Ein exklusiver Auszug.",https://img.welt.de/img/kultur/mobile241914359/9821354827-ci16x9-w1200-fnov-fpotl-fpi157750653/CBS-2014-Summer-TCA-Tour-Portraits.jpg,2022-11-02T08:54:43Z,,"Bp vel Iea Plepeu pel PekOeleeu. Vup Oll PekOeleeu Oelue lek helueu uelplenekleu Nek upel Gelue ketpeu Peekeu 0 Ielel elpl leekl. lek peluue PekOeleeu, velt ep ple pektlOOpleu PekOeleeu veleu, ple le… [+8277 chars]",,de,'Einsamkeit'
https://www.zeit.de/news/2022-11/02/skisprung-auftakt-in-wisla-ohne-ex-weltmeister-leyhe,https://www.zeit.de/news/2022-11/02/skisprung-auftakt-in-wisla-ohne-ex-weltmeister-leyhe,0,www.zeit.de,Wintersport: Skisprung-Auftakt in Wisla ohne Ex-Weltmeister Leyhe,,,2022-11-02T09:30:44Z,https://web.archive.org/web/20221102095020/https://www.zeit.de/news/2022-11/02/skisprung-auftakt-in-wisla-ohne-ex-weltmeister-leyhe,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Wintersport'
https://www.stern.de/gesellschaft/regional/hessen/wintersport--skisprung-auftakt-in-wisla-ohne-ex-weltmeister-leyhe-32872076.html,https://www.stern.de/gesellschaft/regional/hessen/wintersport--skisprung-auftakt-in-wisla-ohne-ex-weltmeister-leyhe-32872076.html,0,www.stern.de,Wintersport: Skisprung-Auftakt in Wisla ohne Ex-Weltmeister Leyhe,"Der Weltcup-Auftakt der Skispringer findet ohne den ehemaligen Team-Weltmeister Stephan Leyhe statt. Der 30-Jährige hat die interne Qualifikation im deutschen Team nicht geschafft, wie aus dem Aufgebot des Deutschen Skiverbands (DSV) am Mittwoch hervorgeht. ""…",https://image.stern.de/6681672/t/31/v5/w1440/r1.7778/-/video-fallback-image.jpg,2022-11-02T09:30:44Z,https://web.archive.org/web/20221102094318/https://www.stern.de/gesellschaft/regional/hessen/wintersport--skisprung-auftakt-in-wisla-ohne-ex-weltmeister-leyhe-32872076.html,"Der Weltcup-Auftakt der Skispringer findet ohne den ehemaligen Team-Weltmeister Stephan Leyhe statt. Der 30-Jährige hat die interne Qualifikation im deutschen Team nicht geschafft, wie aus dem Aufgeb… [+1371 chars]",,de,'Wintersport'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/baustoffkonzern--heidelberg-materials--quartalsergebnis-auf-vorjahresniveau-32875698.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/baustoffkonzern--heidelberg-materials--quartalsergebnis-auf-vorjahresniveau-32875698.html,0,www.stern.de,Baustoffkonzern: Heidelberg Materials: Quartalsergebnis auf Vorjahresniveau,"Der Baustoffkonzern Heidelberg Materials (ehemals Heidelbergcement) kann sich gegen die deutlich gestiegenen Kosten für Rohstoffe und Energie behaupten. ""Mit konzernweiten Energiesparmaßnahmen, Kostendisziplin und Preisanpassungen haben wir den weiter gestieg…",https://image.stern.de/6681672/t/31/v5/w1440/r1.7778/-/video-fallback-image.jpg,2022-11-03T09:59:12Z,,"Der Baustoffkonzern Heidelberg Materials (ehemals Heidelbergcement) kann sich gegen die deutlich gestiegenen Kosten für Rohstoffe und Energie behaupten. ""Mit konzernweiten Energiesparmaßnahmen, Koste… [+2668 chars]",,de,'Energiesparmaßnahmen'
